mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_leaf_reg,param_learning_rate,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
19.810298840204876,0.10255518197020518,0.004177252451578776,0.000617368060030566,3,0.16000000000000003,2,"{'l2_leaf_reg': 3, 'learning_rate': 0.16000000000000003, 'max_depth': 2}",0.8198384925975774,0.8264748938661983,0.824364860728497,0.8235594157307576,0.002768514846486728,15,0.8559115046410872,0.8570267127688871,0.8557523086142451,0.8562301753414064,0.000566974278531017
22.227197567621868,0.1461547891624089,0.0036743481953938804,0.00047448509326960533,3,0.060000000000000005,3,"{'l2_leaf_reg': 3, 'learning_rate': 0.060000000000000005, 'max_depth': 3}",0.8201810840572618,0.8272349094812863,0.8231086623813896,0.8235082186399793,0.0028935384544403297,16,0.86337726936638,0.8572549799577736,0.8578512432033554,0.8594944975091696,0.002756304341670403
18.574750185012817,0.45732995852769776,0.004003683725992839,1.1239159602905075e-07,3,0.11,2,"{'l2_leaf_reg': 3, 'learning_rate': 0.11, 'max_depth': 2}",0.8190089318487703,0.8292709705753185,0.8218842975206612,0.82338806664825,0.004322294984388936,17,0.8546062561489058,0.8532404149199841,0.8562837617843632,0.8547101442844177,0.0012446109412868737
22.11583185195923,0.14985761954445634,0.003658453623453776,0.00048817290705561187,3,0.11,3,"{'l2_leaf_reg': 3, 'learning_rate': 0.11, 'max_depth': 3}",0.8214498959990213,0.8281754745522861,0.8203868992959902,0.8233374232824325,0.003448433998688171,18,0.8738632544440167,0.8615345307671124,0.8682396255148834,0.8678791369086708,0.005039630998513811
26.0247589747111,0.29124699608601523,0.004868427912394206,0.0019725542598932173,5,0.01,4,"{'l2_leaf_reg': 5, 'learning_rate': 0.01, 'max_depth': 4}",0.8188535421509849,0.8257636754013565,0.825339455157637,0.8233188909033261,0.0031622244611266663,19,0.8551714971860161,0.8517692237079648,0.8541921575838062,0.8537109594925957,0.0014300419357723563
24.557811975479126,0.11656567532183117,0.003826697667439779,0.0006128998156191097,3,0.060000000000000005,4,"{'l2_leaf_reg': 3, 'learning_rate': 0.060000000000000005, 'max_depth': 4}",0.8202202373669399,0.8274020397208803,0.8222491582491583,0.8232904784456596,0.003023004253663002,20,0.873747456415333,0.8573174015483003,0.8666987167543971,0.8659211915726769,0.0067300363936402575
19.526407718658447,0.31716954944226666,0.0030014514923095703,1.6970758838703332e-06,5,0.26,2,"{'l2_leaf_reg': 5, 'learning_rate': 0.26, 'max_depth': 2}",0.8229719809127616,0.8291135997657737,0.8173443526170798,0.8231433110985383,0.004806302122295854,21,0.8672957646641857,0.8596113950001529,0.8646581198408573,0.8638550931683987,0.003188105305756244
29.12860695521037,0.3480911231126596,0.004670858383178711,0.0009432465148715002,3,0.01,5,"{'l2_leaf_reg': 3, 'learning_rate': 0.01, 'max_depth': 5}",0.8183763611892818,0.8251756697408871,0.8257300275482093,0.8230940194927928,0.0033435562949399684,22,0.8599684076090609,0.8592888834490989,0.8577706089292685,0.8590092999958094,0.0009187690822469232
20.054988543192547,0.033485117759072855,0.003499110539754232,0.0004086565077428578,1,0.11,3,"{'l2_leaf_reg': 1, 'learning_rate': 0.11, 'max_depth': 3}",0.8184815857090421,0.8285536524666959,0.8221242730333639,0.823053170403034,0.0041640340964977495,23,0.857769161671158,0.8586677274257214,0.8597443160472589,0.8587270683813794,0.0008074444105205809
25.202329238255818,0.24065087113352931,0.0036699771881103516,0.0004720447434618672,3,0.01,4,"{'l2_leaf_reg': 3, 'learning_rate': 0.01, 'max_depth': 4}",0.8177388963660834,0.8253818377006783,0.8256333027242119,0.8229180122636578,0.003663626598048839,24,0.854679890251578,0.8502196995195985,0.8527544851287797,0.8525513582999854,0.0018265214156680221
22.935566584269207,0.18555148713864666,0.003494819005330404,0.0004087849680003298,5,0.060000000000000005,3,"{'l2_leaf_reg': 5, 'learning_rate': 0.060000000000000005, 'max_depth': 3}",0.8201223540927445,0.8238557068267212,0.8247419651056014,0.8229066753416889,0.0020017820472791985,25,0.8650317451587869,0.8644836449313056,0.8599593407781574,0.8631582436227498,0.0022730065290561857
19.39657203356425,0.12418348172276666,0.0037958621978759766,0.0007925993927746376,5,0.21000000000000002,2,"{'l2_leaf_reg': 5, 'learning_rate': 0.21000000000000002, 'max_depth': 2}",0.819597455034871,0.8289623286000096,0.8197245179063362,0.8227614338470722,0.0043850015618454655,26,0.8587233496489395,0.8563871974541782,0.8648612326903564,0.8599905932644912,0.003573676732429793
30.892083883285522,2.2063492478915885,0.004004240036010742,1.9466795466607238e-07,1,0.01,6,"{'l2_leaf_reg': 1, 'learning_rate': 0.01, 'max_depth': 6}",0.8175333414902729,0.8237300541648368,0.8267021732476278,0.8226551896342459,0.003819543538872328,27,0.8656409833360832,0.8599645053700926,0.859621226606134,0.8617422384374366,0.0027603887305943276
22.620170831680298,0.10859909602316381,0.004671176274617513,0.0017012488462920005,5,0.01,3,"{'l2_leaf_reg': 5, 'learning_rate': 0.01, 'max_depth': 3}",0.8177584730209225,0.8242997608939637,0.8255794306703399,0.8225458881950752,0.0034252879899773327,28,0.8481982560022489,0.8444652856399744,0.8487355996044033,0.8471330470822087,0.0018991046787365778
21.864679257074993,0.45381337224287693,0.003183762232462565,0.0002554660977740324,1,0.11,4,"{'l2_leaf_reg': 1, 'learning_rate': 0.11, 'max_depth': 4}",0.8182258656552063,0.8254684526423657,0.823864095500459,0.8225194712660103,0.0031058844489713125,29,0.8803690260133091,0.8591328294727824,0.8625097051290118,0.8673371868717011,0.009317454797635426
22.48743947347005,0.1429824412063967,0.003704547882080078,0.00021500729699763113,3,0.01,3,"{'l2_leaf_reg': 3, 'learning_rate': 0.01, 'max_depth': 3}",0.817522329621926,0.8238410676816474,0.8255022956841138,0.822288564329229,0.0034377962498156928,30,0.8483638563493373,0.8437287720693982,0.8480138617647546,0.8467021633944967,0.002107354744925095
21.39431087176005,0.4219761512344189,0.004337310791015625,0.0004718761259665186,1,0.16000000000000003,3,"{'l2_leaf_reg': 1, 'learning_rate': 0.16000000000000003, 'max_depth': 3}",0.8203352502141197,0.822994437124872,0.8235347413529233,0.822288142897305,0.0013984097012300562,31,0.8740319101480627,0.8706621584406842,0.8625961426273702,0.8690967370720389,0.004798062299365562
19.86691697438558,0.3505194647513072,0.0030031204223632812,5.150429962800233e-07,1,0.060000000000000005,3,"{'l2_leaf_reg': 1, 'learning_rate': 0.060000000000000005, 'max_depth': 3}",0.8176397895509604,0.8262260283999414,0.8229727578818489,0.8222795252775835,0.0035394258456845867,32,0.8608229909500327,0.8575784094733943,0.8557880442584425,0.8580631482272899,0.0020838907187334245
21.5394766330719,0.18481878314919406,0.0036705334981282554,0.00047210098942394396,1,0.01,4,"{'l2_leaf_reg': 1, 'learning_rate': 0.01, 'max_depth': 4}",0.8163587421999268,0.8246925779534475,0.8247737985919805,0.8219417062484515,0.003947890987465887,33,0.8531347962382444,0.8495217404608181,0.8515498579431785,0.8514021315474136,0.0014787179872449612
19.82735737164815,0.11373271169318762,0.0050508975982666016,0.0008736855906633158,3,0.21000000000000002,2,"{'l2_leaf_reg': 3, 'learning_rate': 0.21000000000000002, 'max_depth': 2}",0.81716138504833,0.8292526716439759,0.8192568105295378,0.821890289073948,0.005275807035731593,34,0.8601294249207134,0.8534132982466877,0.8598411382627345,0.8577946204767118,0.0031002973687234434
18.711180448532104,0.21351900387655737,0.003950675328572591,7.558341100140435e-05,1,0.01,3,"{'l2_leaf_reg': 1, 'learning_rate': 0.01, 'max_depth': 3}",0.8145356662180351,0.8247523544624993,0.82571411080502,0.8216673771618513,0.005058143240044207,35,0.846043923811619,0.8439013494079128,0.846034045989636,0.8453264397363892,0.001007699103925908
26.32275644938151,0.08669205377542978,0.0042645931243896484,0.0009059595010673327,5,0.060000000000000005,4,"{'l2_leaf_reg': 5, 'learning_rate': 0.060000000000000005, 'max_depth': 4}",0.8242016395448427,0.8205362806812083,0.8200391796755434,0.8215923666338648,0.001856162025153081,36,0.8807069484927924,0.8873085278908235,0.8802862028037514,0.8827672263957891,0.0032157758198515553
23.624548196792603,0.2469160141096208,0.004438002904256185,0.0007929481828801209,1,0.16000000000000003,4,"{'l2_leaf_reg': 1, 'learning_rate': 0.16000000000000003, 'max_depth': 4}",0.8198421632203597,0.8263651002781438,0.818475665748393,0.8215609764156322,0.003442531374825601,37,0.8879032307344467,0.870811174688657,0.87828042523584,0.8789982768863146,0.006996240810233763
24.6257742245992,1.1481314915666285,0.003844658533732096,0.0002158173558597436,1,0.01,5,"{'l2_leaf_reg': 1, 'learning_rate': 0.01, 'max_depth': 5}",0.8158509727150373,0.8233884741131119,0.825366391184573,0.821535279337574,0.004099719122058326,38,0.8586268003690871,0.8540044674275573,0.8570665861952902,0.8565659513306448,0.0019199768933265357
22.92092474301656,0.2742966749043249,0.004031737645467122,0.0004118087433354591,1,0.060000000000000005,5,"{'l2_leaf_reg': 1, 'learning_rate': 0.060000000000000005, 'max_depth': 5}",0.8187103878624741,0.8205155418923535,0.8247860422405876,0.8213373239984717,0.0025475332386480014,39,0.870882142660727,0.8630519261956489,0.8710404448079775,0.8683248378881178,0.003729071661051653
40.52680810292562,2.4402022759853392,0.003681341807047526,0.0004804425760544967,1,0.01,7,"{'l2_leaf_reg': 1, 'learning_rate': 0.01, 'max_depth': 7}",0.8173901872017619,0.8214353681744986,0.8246293235384144,0.8211516263048916,0.0029621676535477345,40,0.8686443992251616,0.8647617881949756,0.8678575290115398,0.8670879054772257,0.00167588929454544
18.852542479832966,0.22794665367788672,0.004003842671712239,0.0008174107725498716,1,0.26,2,"{'l2_leaf_reg': 1, 'learning_rate': 0.26, 'max_depth': 2}",0.8147693625351767,0.8263028839115796,0.8220814202632385,0.8210512222366649,0.004764557329242132,41,0.8595977928101339,0.8530308130106178,0.8535250922254509,0.855384566015401,0.0029860272384833143
22.974313656489056,0.2503256168314229,0.003733396530151367,0.00038286198424543984,5,0.11,3,"{'l2_leaf_reg': 5, 'learning_rate': 0.11, 'max_depth': 3}",0.8206240058729963,0.8207790465036842,0.8214423018059382,0.8209484513942064,0.00035489488694252303,42,0.8734339767915086,0.8679275419968789,0.8652347770737211,0.8688654319540362,0.0034123742645303864
19.74029564857483,0.1231760965751114,0.004406452178955078,0.0009520853832818713,3,0.26,2,"{'l2_leaf_reg': 3, 'learning_rate': 0.26, 'max_depth': 2}",0.8186785757983605,0.8234750890547993,0.819531068258341,0.8205615777038334,0.002089353511294087,43,0.8598923292208229,0.8574446926348643,0.8605680684609422,0.8593016967722097,0.0013417660389074269
25.805492242177326,0.25695678304572256,0.003721952438354492,0.00020705973008778442,5,0.16000000000000003,4,"{'l2_leaf_reg': 5, 'learning_rate': 0.16000000000000003, 'max_depth': 4}",0.8211623638810717,0.8172400331820622,0.8209856137128866,0.8197960035920069,0.0018087838838793996,44,0.8942770108831815,0.8958866007772099,0.8856566287176524,0.8919400801260146,0.004491400383523788
19.670804897944134,0.15679091213858598,0.0031856695810953775,0.0002588385044845241,5,0.01,2,"{'l2_leaf_reg': 5, 'learning_rate': 0.01, 'max_depth': 2}",0.8131506178881684,0.8212499390035621,0.8244811753902664,0.819627244093999,0.004765867350526998,45,0.8406072216417043,0.8371735870995379,0.8411306269131551,0.8396371452181324,0.001755055027117448
19.038273255030315,0.13860793370715083,0.003336826960245768,0.0004719324723236172,3,0.01,2,"{'l2_leaf_reg': 3, 'learning_rate': 0.01, 'max_depth': 2}",0.8129475100942126,0.8212779973649538,0.8241236608509336,0.8194497227700334,0.004742258774751561,46,0.840559252537474,0.8367231724855421,0.8408926947180274,0.8393917065803479,0.0018918424147373086
16.401043732961018,0.42088890194516043,0.003669897715250651,0.00047080843601095187,1,0.01,2,"{'l2_leaf_reg': 1, 'learning_rate': 0.01, 'max_depth': 2}",0.8123969166768629,0.8215634606938955,0.8241861034588307,0.8193821602765295,0.005054027099131378,47,0.8402127750585101,0.8361537284660813,0.8404052238792294,0.838923909134607,0.001960388539610464
23.034470478693645,0.06274454648353615,0.0038629372914632163,0.00019865216982680462,5,0.16000000000000003,3,"{'l2_leaf_reg': 5, 'learning_rate': 0.16000000000000003, 'max_depth': 3}",0.8179542395693136,0.820405748304299,0.819531068258341,0.8192970187106511,0.0010144154844072659,48,0.8853397862472274,0.8779532450047428,0.8747129694732078,0.8793353335750593,0.004447091581344381
27.660212914148968,4.364392662629019,0.0041268666585286455,0.0006727603220211297,1,0.060000000000000005,6,"{'l2_leaf_reg': 1, 'learning_rate': 0.060000000000000005, 'max_depth': 6}",0.8196843264407194,0.8146806226516371,0.8229543924089379,0.8191064471670981,0.0034023790539725774,49,0.8761929641239986,0.8869000336587007,0.8687292343836761,0.8772740773887918,0.007457483534088103
22.90941071510315,0.1523262978187515,0.01085662841796875,0.008099393248490882,5,0.21000000000000002,3,"{'l2_leaf_reg': 5, 'learning_rate': 0.21000000000000002, 'max_depth': 3}",0.8230931114645785,0.8161567364465916,0.8177471686562595,0.8189990055224765,0.0029668890836759623,50,0.8827598428324382,0.8848086043878707,0.8854046466111308,0.8843243646104799,0.0011327291169125511
21.563716014226276,0.17426550570620783,0.0039297739664713545,0.0007283094144010336,1,0.21000000000000002,3,"{'l2_leaf_reg': 1, 'learning_rate': 0.21000000000000002, 'max_depth': 3}",0.8219772421387496,0.8183574879227052,0.8166611570247934,0.8189986290287493,0.0022171282737062253,51,0.8852682908944252,0.8600361066062849,0.8740413226220066,0.8731152400409056,0.010321789337704702
23.428497791290283,0.11436393286311215,0.003854513168334961,0.00021140895063622892,3,0.21000000000000002,3,"{'l2_leaf_reg': 3, 'learning_rate': 0.21000000000000002, 'max_depth': 3}",0.8216150740242261,0.8164373200605084,0.8183434343434344,0.8187986094760563,0.0021381724795124357,52,0.8798813910429155,0.8815198433340473,0.8818124507871311,0.8810712283880314,0.0008497801524607019
28.450971921284992,0.6451492027941906,0.004536787668863933,0.00041167188334368353,3,0.060000000000000005,5,"{'l2_leaf_reg': 3, 'learning_rate': 0.060000000000000005, 'max_depth': 5}",0.8206056527590848,0.8174620602156835,0.818132843587389,0.8187335188540524,0.001351826320629001,53,0.8978401681668469,0.8985906184021296,0.8870976609340993,0.8945094825010252,0.005249896385889975
41.157034476598106,8.190574048711664,0.004004001617431641,0.0008173134250527818,1,0.060000000000000005,7,"{'l2_leaf_reg': 1, 'learning_rate': 0.060000000000000005, 'max_depth': 7}",0.8212822708919612,0.8115124676718881,0.8226531986531987,0.818482645739016,0.004960335838578942,54,0.9112400471747113,0.8931525963097826,0.8751506547564143,0.8931810994136361,0.014733446544074592
24.40185801188151,1.5069663206733455,0.0036698182423909507,0.00047159529765035196,1,0.11,5,"{'l2_leaf_reg': 1, 'learning_rate': 0.11, 'max_depth': 5}",0.8206851829193686,0.8121407309813106,0.8212696663605753,0.8180318600870847,0.004172485816148193,55,0.8980439604759025,0.8851409075609682,0.8741986205430474,0.8857944961933061,0.009745783454177995
29.8180894056956,0.28326438438839807,0.0038372675577799478,0.00023377581656293666,5,0.060000000000000005,5,"{'l2_leaf_reg': 5, 'learning_rate': 0.060000000000000005, 'max_depth': 5}",0.8253872507035359,0.8102693602693604,0.8174631160085706,0.817706575660489,0.006174253382475667,56,0.8976736512126712,0.8995021572167315,0.8916822081085094,0.8962860055126374,0.003339867408088013
21.886066834131878,0.5639463240036042,0.0036701361338297525,0.00047181992012995503,1,0.26,3,"{'l2_leaf_reg': 1, 'learning_rate': 0.26, 'max_depth': 3}",0.8119747950568946,0.8180122480847118,0.8224707682889499,0.8174859371435188,0.004301094118719099,57,0.8762488771563182,0.8618083901961384,0.8707001926059592,0.8695858199861387,0.005947732658396514
24.909684658050537,0.33226768265957546,0.003508329391479492,0.0004084747431396959,3,0.11,4,"{'l2_leaf_reg': 3, 'learning_rate': 0.11, 'max_depth': 4}",0.8224226110363392,0.815924949982921,0.8131472298745025,0.8171649302979209,0.0038868442478467587,58,0.8721183400856722,0.8807897555154371,0.8913404287422091,0.8814161747811061,0.007859875906664246
26.146916071573894,0.2598136547030663,0.0038436253865559897,0.0006313259847769259,5,0.11,4,"{'l2_leaf_reg': 5, 'learning_rate': 0.11, 'max_depth': 4}",0.822121619968188,0.8114795295954715,0.8169023569023569,0.8168345021553388,0.004344880134540405,59,0.8885253014109638,0.897373397386861,0.8944866925958799,0.8934617971312347,0.0036842012824816798
30.15434964497884,1.1301168699599098,0.007184187571207683,0.004497293520357741,1,0.16000000000000003,6,"{'l2_leaf_reg': 1, 'learning_rate': 0.16000000000000003, 'max_depth': 6}",0.8218561115869326,0.809075050017079,0.8179418426691154,0.8162910014243757,0.005346827179090882,60,0.900479079970913,0.881883663290597,0.8907017686394982,0.8910215039670027,0.0075949129197722415
23.362765312194824,0.20530637192671156,0.004336754480997722,0.0009831388227272222,3,0.16000000000000003,3,"{'l2_leaf_reg': 3, 'learning_rate': 0.16000000000000003, 'max_depth': 3}",0.8214046249847058,0.8134399551066217,0.8109592898683808,0.8152679566532361,0.004455891131517262,61,0.8716166504732746,0.8755038095529512,0.883577241831351,0.8768992339525257,0.004981588993478456
22.831452131271362,0.09980892347127082,0.004180749257405599,0.00025248863977230386,5,0.26,3,"{'l2_leaf_reg': 5, 'learning_rate': 0.26, 'max_depth': 3}",0.8202300256943593,0.806561996779388,0.8176333027242119,0.814808441732653,0.005926698536922893,62,0.8897642486571706,0.879261038523913,0.8809047043379408,0.8833099971730082,0.00461291166131625
26.94602910677592,3.442534528625285,0.0033442179361979165,0.00048272190494477295,1,0.11,6,"{'l2_leaf_reg': 1, 'learning_rate': 0.11, 'max_depth': 6}",0.81404502630613,0.808641975308642,0.8191172329354147,0.8139347448500622,0.004277216936784887,63,0.8778850208069808,0.8924772803769774,0.9000031154151351,0.8901218055330311,0.009182001364232951
33.37629691759745,4.1517530467008426,0.0055158138275146484,0.002138025340122925,3,0.060000000000000005,6,"{'l2_leaf_reg': 3, 'learning_rate': 0.060000000000000005, 'max_depth': 6}",0.8218426526367307,0.8054433221099888,0.8139540863177227,0.8137466870214807,0.00669660467612225,64,0.8865008218910215,0.908549615984823,0.9024245871005931,0.8991583416588126,0.009292957896966133
26.38428497314453,0.20132236069792012,0.004124561945597331,0.00017303148873314744,3,0.16000000000000003,4,"{'l2_leaf_reg': 3, 'learning_rate': 0.16000000000000003, 'max_depth': 4}",0.8165141318977119,0.8106816961889426,0.811895928986838,0.8130305856911643,0.0025126229259130983,65,0.8962076909445331,0.8916728374284753,0.8983012435393315,0.8953939239707799,0.0027665386807691227
37.37371667226156,2.6340631239713854,0.004892428716023763,0.0001644662365801845,5,0.060000000000000005,6,"{'l2_leaf_reg': 5, 'learning_rate': 0.060000000000000005, 'max_depth': 6}",0.8209152086137281,0.7995864441516616,0.8184426078971535,0.8129814202208477,0.009525316320082805,66,0.9326816256943299,0.9095967075670879,0.8999105692596491,0.9140629675070223,0.013746421191218116
23.712804714838665,0.08676824424084609,0.00368348757425944,0.000227203635250901,1,0.21000000000000002,4,"{'l2_leaf_reg': 1, 'learning_rate': 0.21000000000000002, 'max_depth': 4}",0.8153444267710754,0.8075574586444151,0.8149421487603307,0.812614678058607,0.0035797633117234987,67,0.8836898934902564,0.8790771396224106,0.8843585390779958,0.882375190730221,0.002347995962914958
24.1248943010966,0.8578993377748465,0.0036700566609700522,0.00047159513693789695,1,0.26,4,"{'l2_leaf_reg': 1, 'learning_rate': 0.26, 'max_depth': 4}",0.8189661079163096,0.8096886741814278,0.8081922252831343,0.8122823357936239,0.004765462353734719,68,0.8851023850116408,0.8875594382056853,0.885606232296348,0.8860893518378914,0.00105966377313963
28.320587793986004,0.7559953203881105,0.004504998524983724,0.0004082202481258662,3,0.11,5,"{'l2_leaf_reg': 3, 'learning_rate': 0.11, 'max_depth': 5}",0.8191900159060321,0.806159420289855,0.8094851545760635,0.8116115302573169,0.005528122688065273,69,0.8997060746607026,0.9016612098772987,0.90171842633662,0.9010285702915404,0.0009354373134148427
22.994390567143757,0.1428204195083586,0.0036700566609700522,0.0004719324723236172,3,0.26,3,"{'l2_leaf_reg': 3, 'learning_rate': 0.26, 'max_depth': 3}",0.8125841184387618,0.8109500805152979,0.8080575451484543,0.8105305813675047,0.001871621594479099,70,0.8904388714733543,0.8826403720816375,0.879412053968764,0.8841637658412519,0.00462876675296341
25.690526564915974,0.37209068360445097,0.0037908554077148438,0.0003914901796296007,3,0.21000000000000002,4,"{'l2_leaf_reg': 3, 'learning_rate': 0.21000000000000002, 'max_depth': 4}",0.8158509727150374,0.8038610745132485,0.8118396082032445,0.8105172184771768,0.004983369052025082,71,0.9004854962205234,0.8907417153697867,0.889272953737307,0.8935000551092057,0.004975714744170055
29.215568780899048,0.4965663370346417,0.0036700566609700522,0.000471763814700398,3,0.16000000000000003,5,"{'l2_leaf_reg': 3, 'learning_rate': 0.16000000000000003, 'max_depth': 5}",0.8155157225009176,0.7968428243790563,0.8185699418426692,0.810309496240881,0.009603662572943341,72,0.9087810958954334,0.9100223371377865,0.9046731837893343,0.9078255389408514,0.002285924642444417
38.9730064868927,5.86627316092202,0.004035154978434245,0.00039967684170161326,1,0.11,7,"{'l2_leaf_reg': 1, 'learning_rate': 0.11, 'max_depth': 7}",0.8136877523553164,0.80027326404138,0.8149617385981022,0.8096409183315996,0.006644319398930347,73,0.9189740722408599,0.8934151341758207,0.907493245352381,0.9066274839230205,0.0104523358120742
43.343945821126304,5.915145746694913,0.004369894663492839,0.000518293854227477,1,0.16000000000000003,7,"{'l2_leaf_reg': 1, 'learning_rate': 0.16000000000000003, 'max_depth': 7}",0.8058619845833843,0.8050334260479189,0.8154869911233548,0.8087941339182194,0.004744637709240682,74,0.9275134894009667,0.9051158165294818,0.904092250496481,0.9122405188089765,0.010807702342429244
25.996181567509968,0.8727655131512567,0.004871050516764323,0.0012014951632788797,1,0.16000000000000003,5,"{'l2_leaf_reg': 1, 'learning_rate': 0.16000000000000003, 'max_depth': 5}",0.8182907133243607,0.7940955448201825,0.8139467401285584,0.8087776660910339,0.010532205832285754,75,0.9035759897828862,0.8844784431320951,0.8829633217900076,0.8903392515683297,0.009380203519143893
