mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5342638969421387,0.012885710982071842,0.0027966022491455076,0.000397960630544686,0.5,5,50,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 50}",0.8155489876341895,0.8294727732478736,0.8321191715131109,0.8176818691970207,0.8285072951739618,0.8246660193532312,0.006712799428307343,13,0.8731029831004617,0.878154405202091,0.8744861476830762,0.8773593072674536,0.8728338846534959,0.8751873455813156,0.002186132847845611
0.6322909355163574,0.007209196402490375,0.0030029296875,1.784161275279017e-07,0.1,3,100,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",0.8210218779725506,0.819500223114681,0.8308846036118763,0.821756283372445,0.8300309492228684,0.8246387874588843,0.0048141735628482694,14,0.845427505853628,0.8400522759148285,0.8442690640429626,0.8473851722813622,0.8465313509854804,0.8447330738156523,0.002564169922771166
3.2336288928985595,0.10617490785238431,0.003602266311645508,0.0004897906862897818,0.1,4,200,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200}",0.8139692893056122,0.8296519410977241,0.8293507465224638,0.820875420875421,0.8293269394279494,0.8246348674458341,0.006281943625347249,15,0.8830749502080819,0.8789345063538612,0.8840929103551295,0.8833965282743432,0.8877163463068622,0.8834430482996556,0.002798142503315518
0.5045387268066406,0.00751779582766375,0.0030012607574462892,1.7019813821387052e-06,0.5,4,50,"{'learning_rate': 0.5, 'max_depth': 4, 'n_estimators': 50}",0.8201521945916564,0.8264708666315093,0.8260211543039826,0.8177600925075673,0.830112573546917,0.8241033763163264,0.004499831567034313,16,0.867190776482254,0.85952292915126,0.8627925727732005,0.8696065929262687,0.8599192010065925,0.8638064144679152,0.003989549506565329
0.7800485134124756,0.007250428699921392,0.0032867431640625,0.00039315197957934397,0.5,2,150,"{'learning_rate': 0.5, 'max_depth': 2, 'n_estimators': 150}",0.815161706753635,0.8267953970765216,0.8338842975206611,0.8158555249464341,0.8284460769309254,0.8240286006456353,0.007344725914427638,17,0.858584585135266,0.856047005822602,0.8536812556095676,0.8626482888564014,0.8579548179158187,0.8577831906679311,0.0029725772800091046
0.7584798812866211,0.006863174385562093,0.003003692626953125,5.56082906231432e-07,0.1,2,150,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 150}",0.821738687321647,0.818073641366814,0.8303608475325648,0.8226439478964732,0.8272863313267353,0.8240206910888468,0.004320471115555024,18,0.8418692726559595,0.8371180245654299,0.8387864873868274,0.8434530111841254,0.8426581765483468,0.8407769944681378,0.002418394604377236
0.648823881149292,0.005391060128114788,0.003203153610229492,0.00040018570930926747,0.5,1,150,"{'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 150}",0.8218779725506182,0.8157884061498519,0.8341257694793048,0.8220997857361494,0.8250518654559059,0.8237887598743662,0.0059826182367960085,19,0.8381684129919128,0.8377285477495856,0.8373697466331985,0.8378121465839722,0.8374393424048309,0.8377036392727,0.0002862677096599898
0.6511007785797119,0.01143590886160648,0.003203010559082031,0.00040037687003791235,0.5,3,100,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 100}",0.8171490691670065,0.8238509593931281,0.8337108458320579,0.81326055164439,0.8301295786144273,0.8236202009302019,0.00766086472222444,20,0.8677154381264316,0.8635001487526032,0.8623026440027753,0.8699662418071136,0.8665815108647912,0.8660131967107431,0.0027903685701868605
0.8224089622497559,0.028268141276911202,0.0034031391143798826,0.0004901155693855792,0.1,5,100,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.8188748471259681,0.8227218638865225,0.829235112063395,0.8186749651396115,0.82796653402714,0.8234946644485273,0.004429893691229582,21,0.8623034853493755,0.8552785923753665,0.8539693990787046,0.8616601562085582,0.8612856545715724,0.8588994575167155,0.003530409033279626
1.0972363471984863,0.051865623602987534,0.0032030582427978516,0.0004002333362000051,0.1,5,150,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 150}",0.819170403587444,0.8236413668140576,0.8272999353807435,0.8174029860898547,0.8297350610481923,0.8234499505840585,0.004674225898361575,22,0.8693730463145491,0.8634404352076162,0.8628023331558075,0.8709248811249053,0.8702683893034694,0.8673618170212695,0.0035029918628588534
0.5200970649719239,0.00688080762098678,0.002840089797973633,0.00042505606101520856,0.5,1,100,"{'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 100}",0.8220953933958419,0.8153523183643665,0.8319593238785158,0.8228071965445702,0.8248784137673028,0.8234185291901195,0.0053341280432165,23,0.837248344938713,0.8364142122487144,0.83600011033476,0.8371643542339903,0.8368492636215688,0.8367352570755493,0.00046987052058497557
3.871080827713013,0.17274095072400142,0.0034032344818115236,0.0004907191963512708,0.1,4,250,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 250}",0.8143905421932328,0.828069855178289,0.8239227289732339,0.8196918681767167,0.830394857667585,0.8232939704378115,0.005759742824222262,24,0.8900386025322989,0.8865570147477582,0.8951125945006609,0.8923586813298734,0.892935180450378,0.8914004147121938,0.002910914467735947
4.727244329452515,0.20846850468606914,0.0039035797119140623,0.00019822960877752184,0.1,4,300,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300}",0.8141255605381165,0.826562140819169,0.8262150120735978,0.819440193177567,0.8291024725368159,0.8230890758290533,0.005507332362780202,25,0.8965527267973057,0.8925069063708615,0.8996361074745435,0.8988658859775129,0.9000445582684232,0.8975212369777295,0.0027831432550818806
1.6529450416564941,0.03993011460905951,0.0034035682678222657,0.0004903491245328811,0.5,1,250,"{'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 250}",0.8187831227068895,0.8151123010560761,0.8329048056320785,0.8224432880998538,0.8260449613984968,0.8230576957786788,0.006126468760845771,26,0.8417841637080165,0.8420102851799907,0.8386001913883719,0.8413753227822183,0.840506860912426,0.8408553647942046,0.001238880694424702
0.6858829021453857,0.007266967399161052,0.0031556129455566407,0.0009422094303222652,0.8,1,150,"{'learning_rate': 0.8, 'max_depth': 1, 'n_estimators': 150}",0.819000543552113,0.816538882803943,0.8326327245519164,0.8210896847260483,0.8244498860660476,0.8227423443400136,0.005584811750589588,27,0.840120400508701,0.8381618428322496,0.8375437360622797,0.8393714737965554,0.8382897687850233,0.8386974443969617,0.0009233884436854166
1.2694453239440917,0.026378050273142953,0.0030031681060791017,9.536743164062499e-08,0.5,1,200,"{'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 200}",0.8180051637450741,0.8149196111043501,0.8292997313199334,0.8223514607352991,0.8281569907832534,0.8225465915375819,0.005584173162953899,28,0.8411565648075986,0.8412994602405544,0.8383126844659265,0.8405507826341575,0.840087801007017,0.8402814586310509,0.0010759413092209502
1.3629058837890624,0.029699126563643624,0.0031087398529052734,0.00039651583050722826,0.8,1,200,"{'learning_rate': 0.8, 'max_depth': 1, 'n_estimators': 200}",0.8161978529691534,0.8171372358119346,0.8238819168112097,0.8236846580280923,0.8312383090160868,0.8224279945272952,0.0054428214406125565,29,0.842136697280419,0.8431380424157422,0.8399396978100672,0.8428514745604114,0.8418340607647472,0.8419799945662774,0.0011233178953685616
1.624428653717041,0.056968668261784865,0.0031196117401123048,0.0002328634445164645,0.8,1,250,"{'learning_rate': 0.8, 'max_depth': 1, 'n_estimators': 250}",0.8148185894822666,0.8142604086379186,0.8253001394415536,0.825215114104003,0.8311124715165119,0.8221413446364508,0.0065671768077256295,30,0.8430809608948792,0.8447981214671257,0.840799672390636,0.8438962598638213,0.843079782640523,0.8431309594513969,0.0013270367130748292
3.8767526626586912,0.12112256475514493,0.0038634777069091798,0.0004512936504169323,0.1,5,200,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200}",0.8110001358880284,0.8255682663313185,0.8276774478794682,0.8162364384586607,0.8300819644253988,0.8221128505965749,0.007272359504942263,31,0.903847688517381,0.9031102044285775,0.905282913177153,0.9071586040955414,0.9020174286484204,0.9042833677734146,0.0017869909730157466
1.9119173526763915,0.03253441776753052,0.0032095909118652344,0.00039717152051876967,0.5,1,300,"{'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 300}",0.8185928794673188,0.8135572593403919,0.8303608475325646,0.8221439989116757,0.8258477026153793,0.8221005375734661,0.005789078056426194,32,0.8424399907632384,0.8427434230099026,0.8393245815235957,0.8421586995775452,0.8411022442514529,0.8415537878251469,0.0012441670372020201
0.49669880867004396,0.018646055822691635,0.0032031059265136717,0.0004000904555684032,0.8,3,50,"{'learning_rate': 0.8, 'max_depth': 3, 'n_estimators': 50}",0.8137043076504961,0.8322312820304787,0.830411862735095,0.8055164439002823,0.8272455191647111,0.8218218830962126,0.010424217410066931,33,0.8595995252576191,0.855910153427685,0.8549189145605813,0.8653648579546057,0.8597844652901698,0.8591155832981322,0.0036775493421178904
0.5339711666107178,0.009173548301576538,0.0030030727386474608,5.519789172549355e-07,0.8,1,100,"{'learning_rate': 0.8, 'max_depth': 1, 'n_estimators': 100}",0.8185860850659057,0.8166098738387895,0.8288371934836581,0.8205625276332347,0.8234908002584771,0.821617296056013,0.004266426856660009,34,0.8400229815383623,0.837099536741893,0.8364064393063338,0.8384858251660856,0.8372519854952227,0.8378533536495795,0.0012752058735007615
1.8410179138183593,0.07386092416974946,0.0030031204223632812,5.43678009557313e-07,0.8,1,300,"{'learning_rate': 0.8, 'max_depth': 1, 'n_estimators': 300}",0.8126851474385106,0.8153185131096777,0.8240145563377886,0.8250654695099139,0.8304866850321396,0.8215140742856061,0.006568218779811867,35,0.8440073962010421,0.8451455650473882,0.8413182457621904,0.8449906958091888,0.8437780743613845,0.8438479954362389,0.0013725437706678366
0.5976183414459229,0.00565711272039096,0.002602672576904297,0.000490543838833529,0.1,2,100,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100}",0.8186302486750916,0.8180601192649385,0.8261231847090432,0.8214944053327891,0.822198415127708,0.821301274621914,0.002889029079245395,36,0.8380639900433143,0.8355386969271962,0.8348874267175622,0.8390792988650373,0.8387472336741688,0.8372633292454557,0.0017181411572546167
1.9267005920410156,0.0634786378407017,0.0030025959014892576,1.7841612752790173e-07,0.1,1,300,"{'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 300}",0.8180832993613262,0.8150818763268561,0.8257558752508247,0.822048770533619,0.8250144543073836,0.8211968551560019,0.0040785213762761854,37,0.8354262493823765,0.8354116197033448,0.8338055095237994,0.8347817599667299,0.8359839844852355,0.8350818246122973,0.0007430080292042458
0.513791561126709,0.00872048234830941,0.0030031204223632812,1.5078914929239175e-07,0.1,4,50,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50}",0.818868052724555,0.8174110583749138,0.8248410026187804,0.8242696323504405,0.8204775022956841,0.8211734496728749,0.002932305506047827,38,0.8420010747923002,0.8388964681881932,0.8389804219455839,0.8437965342154456,0.8418497622498106,0.8411048522782666,0.0018970198648941032
4.715091943740845,0.07796778475545281,0.003603029251098633,0.0004901156157774262,0.1,5,250,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 250}",0.8091316754993886,0.8236548889159331,0.8258817127503996,0.8154814134612114,0.8305853144236982,0.8209470010101262,0.007668841979175068,39,0.9128872775494056,0.9117072548769602,0.913105859836662,0.9177443755795227,0.9089146242358788,0.912871878415686,0.002857006184131703
1.5307239532470702,0.04720306534070236,0.0028949737548828124,0.0004805376611645217,0.1,1,250,"{'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 250}",0.8177164016850116,0.8156126188254703,0.8242832364044486,0.8223446587082951,0.8245417134306023,0.8208997258107656,0.00360241867645996,40,0.8342489443094587,0.834648306345361,0.8328967330301957,0.8333520760970352,0.8354202162985658,0.8341132552161232,0.0009024586851659931
0.43064279556274415,0.008111928608864628,0.0030030727386474608,3.5040231839893024e-07,0.8,2,50,"{'learning_rate': 0.8, 'max_depth': 2, 'n_estimators': 50}",0.8180866965620329,0.8236819331196841,0.8297622691562085,0.804897459442914,0.8263000374111485,0.8205456791383975,0.008704109772650044,41,0.8503659472519784,0.8443503761315823,0.8450798123460352,0.851387141332462,0.8492339160564659,0.8480834386237047,0.0028427248173287867
0.4015522003173828,0.0035502707514938627,0.0030034065246582033,3.162979879718208e-07,0.5,1,50,"{'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 50}",0.8156271232504416,0.8113328735818696,0.8260313573444886,0.8232833384348536,0.824194810053396,0.8200939005330099,0.005638280924944427,42,0.8307622365867451,0.8304936461388074,0.832858115864229,0.8337668923578326,0.8336370368327134,0.8323035855560654,0.0014055959807379571
0.789100980758667,0.013281892496199516,0.0030031204223632812,2.132480599880018e-07,0.5,5,100,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100}",0.8098484848484848,0.8193007721120171,0.8349760228548107,0.8102778628031153,0.8259939461959664,0.8200794177628788,0.009573288325632654,43,0.8886195540885404,0.8946661566577415,0.8916122242426685,0.8975206506355918,0.8893580002249131,0.8923553171698911,0.003332046539819636
1.9149840831756593,0.08367013940046507,0.003264331817626953,0.0005557400653887891,0.5,2,200,"{'learning_rate': 0.5, 'max_depth': 2, 'n_estimators': 200}",0.811526701997554,0.8263525482400984,0.825670849913274,0.808216848620889,0.8282998333503384,0.8200133564244307,0.00839093779044964,44,0.8709618881706628,0.8728173743040504,0.8733221159660765,0.8755061076655074,0.8747110608474983,0.873463709390759,0.0015763364824092972
0.7288051128387452,0.014654441890916038,0.003202676773071289,0.00040030492211181343,0.5,4,100,"{'learning_rate': 0.5, 'max_depth': 4, 'n_estimators': 100}",0.8182599537980704,0.826112530931808,0.8196068428391661,0.8096894874672652,0.8262218141006019,0.8199781258273824,0.006091972007868488,45,0.8789640394531972,0.8794893535636874,0.8780813633981409,0.8857464464780932,0.8759094660858533,0.8796381337957945,0.003289818217685813
0.8558089733123779,0.014619581794513108,0.003203153610229492,0.0003999471771024199,0.5,3,150,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 150}",0.8122706889523033,0.8211600611199005,0.8287725742271196,0.8126619732680338,0.8245553174846103,0.8198841230103934,0.00652037523406928,46,0.8734141295286024,0.8720944366526414,0.8743866342169309,0.8786160626192199,0.8764638982543769,0.8749950322543543,0.002304442868643411
0.3954462051391602,0.00769738197922759,0.0031683921813964845,0.0003089830977535592,0.8,1,50,"{'learning_rate': 0.8, 'max_depth': 1, 'n_estimators': 50}",0.8134597091996195,0.817461766256947,0.8261605958575656,0.8215114104002993,0.8193347617590041,0.8195856486946871,0.004219939428534795,47,0.8375265938932102,0.8344940286455013,0.833710239702266,0.8353086084452772,0.8347306240491584,0.8351540189470826,0.0012924673097202202
1.3165843963623047,0.03337276220253515,0.0032033443450927733,0.00040068630659763013,0.1,1,200,"{'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 200}",0.815205870362821,0.8159270076940761,0.8226235418154609,0.8203414617556031,0.8231268918137604,0.8194449546883444,0.003310878705576874,48,0.8317423690595652,0.8325808576650091,0.8317662261056287,0.8315676235377991,0.8341184783139151,0.8323551109363834,0.0009489784452828015
0.465178108215332,0.017334213485791353,0.0030029773712158202,2.4314019744838644e-07,0.1,3,50,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}",0.8136159804321239,0.8166031127878517,0.8254701901166548,0.8193551678400164,0.8202088222290241,0.8190506546811342,0.00395400204989959,49,0.8342867233437077,0.8340382081686429,0.8361477891672484,0.8340104775585464,0.8370194337704993,0.8351005264017288,0.001245629697468699
0.5929284572601319,0.009115948297178942,0.002865505218505859,0.0002751113378936179,0.8,2,100,"{'learning_rate': 0.8, 'max_depth': 2, 'n_estimators': 100}",0.816343932599538,0.8258894162508621,0.8301329796279291,0.8008026391864776,0.8218957249260279,0.8190129385181668,0.010178313338739385,50,0.8544575440062075,0.8530317905563348,0.8516061133944276,0.8595164791329386,0.8536150547536245,0.8544453963687065,0.002700566768858964
0.5240336894989014,0.004631675909814561,0.0029035091400146486,0.00019803130422702412,0.1,5,50,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50}",0.8125832314173123,0.8172825984070964,0.8234295820154406,0.8157466925143693,0.8200965887834575,0.8178277386275351,0.0037057014730221163,51,0.8511627028394553,0.8440084576480089,0.8446558722493225,0.8459565493228205,0.8495948380306944,0.8470756840180602,0.0028130299981748218
5.801990079879761,0.18842462187744255,0.003965234756469727,0.0005745230158297945,0.1,5,300,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300}",0.8062984101100692,0.8199903993076683,0.8209230350644492,0.8120735979321839,0.8268441995714721,0.8172259283971686,0.007208039992147506,52,0.9228176452709987,0.9206948871605253,0.9211288943396146,0.9241951397538262,0.9153276199731377,0.9208328372996206,0.0030218748584419173
0.9672472476959229,0.0343701677039738,0.003201913833618164,0.0004008073560230172,0.5,4,150,"{'learning_rate': 0.5, 'max_depth': 4, 'n_estimators': 150}",0.8112956923495039,0.8213595121225644,0.8168928340645512,0.807060504030201,0.8281297826752372,0.8169476650484114,0.00740551016543608,53,0.8917030024569107,0.8843072378766628,0.889670332468337,0.894614814987704,0.8841438340904701,0.888887844376017,0.004118814987674756
2.449544095993042,0.09975367934968006,0.0034555435180664063,0.000559971308385283,0.5,2,250,"{'learning_rate': 0.5, 'max_depth': 2, 'n_estimators': 250}",0.8093185215382525,0.8220119535380579,0.8238887188382138,0.805196748631092,0.8242798353909466,0.8169391555873124,0.008048272769259682,54,0.8771903350193819,0.8781380424157423,0.8783873301746472,0.8798817296246708,0.8789468547167048,0.8785088583902294,0.0008907742342424327
0.7614535331726074,0.0025649929395714683,0.003040790557861328,0.00028055082050329374,0.8,2,150,"{'learning_rate': 0.8, 'max_depth': 2, 'n_estimators': 150}",0.8131131947275444,0.8214136005300663,0.8268748086929905,0.8073325851103629,0.813117709077305,0.8163703796276538,0.00690866059346674,55,0.8597253846245274,0.8612493093629138,0.8597418166618219,0.8661452641987043,0.859022094535671,0.8611767738767278,0.0025884139355644223
0.44167251586914064,0.006087823427146557,0.0030029296875,2.7804145311571603e-07,0.1,2,50,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50}",0.8173562984101099,0.8104945032655876,0.8175322246029317,0.8146583681937218,0.8189402441927695,0.8157963277330241,0.0029911653835513,56,0.8290031768347451,0.8288229419014833,0.8258739255622298,0.8276734430598376,0.8308073746056062,0.8284361723927803,0.0016273014152379793
0.6764495372772217,0.009145618731073092,0.003002834320068359,6.289914111267528e-07,0.1,1,150,"{'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 150}",0.8113024867509171,0.8115830324665665,0.8183144577083972,0.8202394313505426,0.817297554671292,0.8157473925895431,0.0036406131676556914,57,0.8264405697587744,0.8284997237451655,0.827778897628439,0.8256753229944005,0.8299868659199268,0.8276762760093412,0.0015204082353716842
2.7171497344970703,0.061248494583988046,0.0032661914825439452,0.00038839109834383907,0.5,2,300,"{'learning_rate': 0.5, 'max_depth': 2, 'n_estimators': 300}",0.8091962223128142,0.8178606682622747,0.8192293303404414,0.806196646600687,0.8236064347175458,0.8152178604467526,0.006497490703755053,58,0.8816474120937057,0.8821471375749075,0.8816430543207728,0.8830460032294135,0.8827913845527092,0.8822549983543017,0.0005776970448705614
0.5023776531219483,0.017108291215697246,0.003112506866455078,0.00021948837700433018,0.8,4,50,"{'learning_rate': 0.8, 'max_depth': 4, 'n_estimators': 50}",0.7967217013181139,0.8170932889808392,0.8317994762439206,0.8059517736285413,0.8218617147910077,0.8146855909924845,0.012240586005202959,59,0.8702164950904234,0.87326575715075,0.8746170641193483,0.8732694947728908,0.8831660983719257,0.8749069819010676,0.004374304664656622
0.6713211059570312,0.013889630373349726,0.0030030250549316407,2.86102294921875e-07,0.8,3,100,"{'learning_rate': 0.8, 'max_depth': 3, 'n_estimators': 100}",0.8006216877293111,0.8251254174948954,0.8298438934802571,0.7985001530456075,0.8173825800088427,0.8142947463517828,0.01268885999865938,60,0.8706356725771753,0.8693165880402907,0.8781038547145831,0.8758954620586346,0.8715077457123276,0.8730918646206023,0.003339917023648923
0.5382339954376221,0.003733626952716942,0.002602672576904297,0.0004902518079503424,0.1,1,100,"{'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 100}",0.8101542329120804,0.8050789014644435,0.8134748154950174,0.8192837465564738,0.8173621739278305,0.8130707740711692,0.005090316874220741,61,0.8237060468527941,0.8239049683369459,0.8220175135213127,0.8217879323478177,0.8261535817421434,0.8235140085602028,0.001573271199002692
1.0502283573150635,0.014628323446646541,0.002963542938232422,0.0005186945095085954,0.5,5,150,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 150}",0.800659056937084,0.806157289089016,0.8252695303200355,0.8095976601027107,0.8208856239159269,0.8125138320729546,0.00918956068178879,62,0.9036301407078008,0.9072363891368099,0.9053665129760042,0.913295975115268,0.9082956886692568,0.9075649413210278,0.0032803179610969616
0.8447141647338867,0.009996356614346853,0.003669404983520508,0.0005568230792600212,0.8,3,150,"{'learning_rate': 0.8, 'max_depth': 3, 'n_estimators': 150}",0.7956753635004757,0.8221235108785309,0.8285038941604598,0.7862020882222903,0.8089038533482978,0.808281742022011,0.015794612474093382,63,0.8805721953099663,0.8808742402992051,0.8846770480359353,0.8829416095719647,0.8805061819292882,0.8819142550292719,0.0016464451000805095
0.5332847595214844,0.00957855538515029,0.0030028820037841797,3.015782985847835e-07,0.8,5,50,"{'learning_rate': 0.8, 'max_depth': 5, 'n_estimators': 50}",0.8005027857045793,0.8138919313618108,0.8183484678434173,0.7922388871883821,0.8103220759786417,0.8070608296153662,0.009459475386344186,64,0.8918091233396326,0.8819439840197205,0.8833352076097035,0.88617908604626,0.8782267082260928,0.8842988218482818,0.00454498403485801
2.592814826965332,0.03642630592539519,0.0032032489776611327,0.0004002571958060511,0.5,3,200,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 200}",0.8054762875390677,0.8106060606060606,0.7976601027106077,0.8031833486378941,0.8131007040097948,0.806005300700685,0.005466211442841964,65,0.9019201088036187,0.9005684474478304,0.9021721094945183,0.9054325016497169,0.9011674266326892,0.9022521188056747,0.0016877661874428055
