mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0433438777923584,0.005311374662645659,0.004804134368896484,0.0004000663757324219,1.0,l2,lbfgs,"{'C': 1, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7657766000815329,0.7470961286222331,0.7454069312655172,0.7524606332687142,0.7431962724892017,0.7507873131454398,0.008095381074295478,1,0.7571937223979585,0.7622244889285562,0.7615971380860738,0.7593594642823042,0.7603987328477191,0.7601547093085224,0.0017789881437352835
0.030385160446166994,0.003943891172910362,0.0037811756134033202,0.00091650032703887,100.0,l2,liblinear,"{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.7640100557140916,0.7483874893513448,0.7463047988300515,0.7512906846240178,0.7436520082984729,0.7507290073635957,0.0070970693973050015,2,0.7577404571857421,0.7622831399549492,0.7616018060951467,0.7596756158058787,0.7603588425883686,0.7603319723260171,0.0015853712203907318
0.023051071166992187,0.001993581543041402,0.004203653335571289,0.0004002571389991545,10.0,l2,liblinear,"{'C': 10, 'penalty': 'l2', 'solver': 'liblinear'}",0.7648729446935725,0.7481102862628968,0.745679012345679,0.751576369758188,0.7433595211372989,0.7507196268395271,0.007582058076468798,3,0.7575035953755066,0.7622240639211185,0.7616170832157491,0.7595550962989054,0.760335078178543,0.7602469833979646,0.0016612445452553535
0.34647703170776367,0.058283029374731385,0.0020021438598632813,2.86102294921875e-07,10.0,l1,liblinear,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",0.764512841418671,0.7482184630779009,0.7460191136958814,0.7514267251640988,0.7434071353263273,0.7507168557365759,0.007383439499021321,4,0.7576114141923521,0.7622699647243828,0.7615873777034667,0.7596705234323446,0.7603554476726793,0.760298945545045,0.0016227079617748819
0.30556602478027345,0.02489669157993547,0.002703857421875,0.00039979883689587593,100.0,l1,liblinear,"{'C': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.7640304389183312,0.7483063567400917,0.7462707886950312,0.7512498724619937,0.7436111961364487,0.7506937305903794,0.007121816425716157,5,0.7577162616244816,0.7622716647541332,0.7615988355439185,0.7596722208901893,0.7603444141966886,0.7603206794018822,0.0015902251858925538
0.11649489402770996,0.04265813798289513,0.004527616500854492,0.0006728775739475665,1.0,l1,liblinear,"{'C': 1, 'penalty': 'l1', 'solver': 'liblinear'}",0.7663405353988314,0.7465822887509636,0.7456450022106588,0.7523790089446656,0.7415637860082305,0.7505021242626698,0.00863977545131049,6,0.7568728128486071,0.7619618343321009,0.7614596440006535,0.7589189739716058,0.7602179535872589,0.7598862437480453,0.0018390254294631692
0.022324800491333008,0.0029959731813062134,0.0040036201477050785,3.568322550558034e-07,1.0,l2,liblinear,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}",0.7664968066313358,0.7463524130190796,0.7446042920790396,0.7524674352957181,0.7423324150596878,0.7504506724169722,0.008699744265226876,7,0.7566491100278291,0.7619881847932338,0.7613688300059622,0.7590641066173273,0.7601890968038991,0.7598518656496503,0.0018898133801554173
0.040277624130249025,0.01185151955265636,0.004704666137695312,0.00039902736293814974,10.0,l2,lbfgs,"{'C': 10, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7645060470172578,0.7474477032709964,0.7462435805870149,0.7513451008400502,0.741638608305275,0.7502362080041189,0.007778091047326442,8,0.7575426478603483,0.7617344553529687,0.7616387258032689,0.7596599143208153,0.7601025264538195,0.7601356539582441,0.0015340467482429937
0.03546886444091797,0.00406394997217235,0.00562286376953125,0.0008487325429625281,100.0,l2,lbfgs,"{'C': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7639285228971326,0.747461225372872,0.7462707886950312,0.7512702785430059,0.7415705880352346,0.7501002807086552,0.007575941607566873,9,0.757710318855049,0.7617153300182753,0.7615967137216126,0.7596535488538978,0.7601122868364266,0.7601576396570523,0.0014658019613043806
0.03840136528015137,0.005665927064993242,0.004201841354370117,0.00039615639712755626,0.1,l2,lbfgs,"{'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7675023780404947,0.7412883858666991,0.7421215522225623,0.7531476379961228,0.7420807400605381,0.7492281388372835,0.010138430370945825,10,0.7557687311847675,0.7612694972162012,0.7598733696447858,0.7579195956655413,0.7589070917666929,0.7587476570955977,0.0018553711793490102
0.03757829666137695,0.009814567506499354,0.004733753204345703,0.0004873201431260041,0.1,l1,liblinear,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}",0.7704783258594918,0.7363460576311982,0.7456858143726831,0.7555079413665272,0.7350610481923614,0.7486158374844523,0.013178272570453644,11,0.752788856797934,0.7602112286965022,0.7577829503090434,0.75606809352144,0.7575709802606869,0.7568844219171214,0.0024407541733097093
0.018216896057128906,0.0016015410554159068,0.004733514785766601,0.00033188819871552084,0.1,l2,liblinear,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.7683720614213887,0.7362649250199451,0.7386593204775023,0.7527667244838963,0.7388225691255994,0.7469771201056663,0.012179463441834943,12,0.7532846535620111,0.7596009180160652,0.7580897658144722,0.7556144479124451,0.75672967771641,0.7566638926042808,0.002153330027097957
0.0038016319274902345,0.00039949417114257816,0.0,0.0,0.1,l1,lbfgs,"{'C': 0.1, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,13,,,,,,,
0.0016650676727294922,0.0005543620167746704,0.0,0.0,0.1,elasticnet,lbfgs,"{'C': 0.1, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,13,,,,,,,
0.00128326416015625,0.0005653620645990087,0.0,0.0,0.1,elasticnet,liblinear,"{'C': 0.1, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,13,,,,,,,
0.0016016006469726563,0.0004905830968532806,0.0,0.0,1.0,l1,lbfgs,"{'C': 1, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,13,,,,,,,
0.0022019386291503907,0.00040071020164926654,0.0,0.0,1.0,elasticnet,lbfgs,"{'C': 1, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,13,,,,,,,
0.0020018100738525392,0.0006328620847296564,0.0,0.0,1.0,elasticnet,liblinear,"{'C': 1, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,13,,,,,,,
0.0016638278961181641,0.0004252209789025984,0.0,0.0,10.0,l1,lbfgs,"{'C': 10, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,13,,,,,,,
0.0016401290893554687,0.000700842570066664,0.0,0.0,10.0,elasticnet,lbfgs,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,13,,,,,,,
0.0014004230499267579,0.0004894350620356633,0.0,0.0,10.0,elasticnet,liblinear,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,13,,,,,,,
0.001401519775390625,0.0004902907647264569,0.0,0.0,100.0,l1,lbfgs,"{'C': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,13,,,,,,,
0.001501321792602539,0.000446867479151001,0.0,0.0,100.0,elasticnet,lbfgs,"{'C': 100, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,13,,,,,,,
0.0018015861511230468,0.0007490546358748074,0.0,0.0,100.0,elasticnet,liblinear,"{'C': 100, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,13,,,,,,,
