mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.49930872917175295,0.013917485604589816,0.0700566291809082,0.010221178209720664,5,151,"{'max_depth': 5, 'n_estimators': 151}",0.8084997961679575,0.8174719078333537,0.8169778594021018,0.8141958303574466,0.8112641567187021,0.8136819100959125,0.0034114898466596974,1,0.858853707693849,0.8533035828126991,0.8563426573278193,0.8566021561958271,0.8587180373992399,0.8567640282858869,0.002018085755059779
0.5876344203948974,0.053925860209859934,0.07846927642822266,0.010439646975572136,5,181,"{'max_depth': 5, 'n_estimators': 181}",0.8095393395841827,0.8181480129271295,0.8156038499472844,0.8136380641431147,0.8106383702343298,0.8135135273672081,0.003159876939880384,2,0.8586015644765015,0.8535615623273408,0.8557965002662886,0.8564500215364964,0.8582047685834503,0.8565228834380155,0.001813946889607517
0.5953203678131104,0.03908328945928133,0.0422917366027832,0.01283012064498895,5,201,"{'max_depth': 5, 'n_estimators': 201}",0.8100013588802827,0.8183711276080753,0.8160867938645716,0.8130666938747746,0.8098561371288644,0.8134764222713138,0.0033503011098068155,3,0.8588863929257273,0.8539491691104594,0.8564746346752445,0.856517495485823,0.8580140167581527,0.8567683417910814,0.0016813547558135113
0.6664976596832275,0.06362267431092858,0.06272468566894532,0.005800896422524791,5,191,"{'max_depth': 5, 'n_estimators': 191}",0.8095257507813561,0.8183035170986978,0.8160867938645716,0.8131415161718192,0.8102982688841275,0.8134711693601145,0.0033447084366680095,4,0.85862958038954,0.8538348421097369,0.8563201660113773,0.8567564126774637,0.8582431735671865,0.8567568349510608,0.0016997117440953466
0.587096118927002,0.021755267562631974,0.0988194465637207,0.02260386906034052,5,171,"{'max_depth': 5, 'n_estimators': 171}",0.8088259274357928,0.8186686138493368,0.8152161344080536,0.813542835765058,0.8106791823963542,0.8133865387709192,0.0034467700929658447,5,0.8587412195581636,0.8536903395809428,0.8556831949551553,0.8564432317051176,0.8584262868321829,0.8565968545263123,0.0018574889965975517
0.534321641921997,0.07257139123056142,0.079833984375,0.005043118183660443,5,161,"{'max_depth': 5, 'n_estimators': 161}",0.8090569370838431,0.8171203331845902,0.8157398904873652,0.8138693330612523,0.8109444614495118,0.8133461910533125,0.002980390178232461,6,0.8586512290496154,0.853317608058141,0.8558656716734601,0.8565677826744722,0.8581455697411163,0.856509572239361,0.0018904927107171517
0.474302339553833,0.08106949808125663,0.08322153091430665,0.016657314769646676,5,141,"{'max_depth': 5, 'n_estimators': 141}",0.8084250577524121,0.8169715900639595,0.8168282148080127,0.8139441553582967,0.8104955276672448,0.8133329091299851,0.0034049529037328313,7,0.858092184239436,0.8532513068978707,0.8561775795524228,0.8567277680763348,0.8584795445720602,0.8565456766676249,0.0018521909020773656
0.26714224815368653,0.028181715658032812,0.06797833442687988,0.010253458364309487,5,71,"{'max_depth': 5, 'n_estimators': 71}",0.8077252344068487,0.8124754911903507,0.8173723769683366,0.815576641839268,0.8134203992789851,0.8133140287367577,0.0032722680327693836,8,0.8558574906910762,0.852198350971142,0.854047906504022,0.8584789080253685,0.8572066633707693,0.8555578639124756,0.002231910085461436
0.42986602783203126,0.03054718358861248,0.07368063926696777,0.00922379615500515,5,131,"{'max_depth': 5, 'n_estimators': 131}",0.8083910857453459,0.8158357335064162,0.8166649661599157,0.8140937999523858,0.8110736999625888,0.8132118570653304,0.003078898022631147,9,0.8575581839575788,0.8528768753453185,0.8562628768091187,0.8570367054040693,0.8579669123029623,0.8563403107638095,0.0018229313806973275
0.32981433868408205,0.04653824876575722,0.060872459411621095,0.012493942736489162,5,101,"{'max_depth': 5, 'n_estimators': 101}",0.807908683245006,0.8127662163806743,0.8179233411556643,0.814263850627487,0.8121756283372444,0.8130075439492153,0.003240125667516955,10,0.8575738898482217,0.8527011347698586,0.8553623754225077,0.8580524217418888,0.857446217109102,0.8562272077783157,0.001990581232876176
0.37534465789794924,0.07358073787452495,0.0642287254333496,0.007386044931437153,5,111,"{'max_depth': 5, 'n_estimators': 111}",0.8080173936676179,0.8130028531634957,0.8166173519708873,0.8141346121144101,0.8124136992823862,0.8128371820397595,0.0028074954684228354,11,0.8573391504556407,0.8522606145607549,0.8558779782428341,0.8578005614341822,0.8578264476663138,0.8562209504719451,0.002103570950364469
0.3525731086730957,0.056719143729311465,0.0848200798034668,0.01796758487705223,5,121,"{'max_depth': 5, 'n_estimators': 121}",0.8086696562032885,0.8143550633510472,0.8160595857565555,0.8132231404958677,0.8111077100976092,0.8126830311808735,0.0025720554301523544,12,0.8574134350735461,0.8523252156912746,0.8559382379963207,0.8571321874078333,0.8574754982569229,0.8560569148851795,0.0019467100390015313
0.2721844673156738,0.032823414413188035,0.06831316947937012,0.01681027270697184,5,91,"{'max_depth': 5, 'n_estimators': 91}",0.8073175703220546,0.8113802009384339,0.8160595857565556,0.8143454749515355,0.8125769479304832,0.8123359559798125,0.002968478554457178,13,0.8568548147468974,0.852169662969102,0.8548773268433861,0.8578805541351133,0.8571720776671837,0.8557908872723367,0.002066600797784196
0.24159741401672363,0.04893421950887744,0.06042413711547852,0.010846499735794657,5,81,"{'max_depth': 5, 'n_estimators': 81}",0.8073311591248811,0.811880518707828,0.8156378600823044,0.8141346121144102,0.8122164404992688,0.8122401181057384,0.002805762239391558,14,0.856664858366825,0.8521411874707807,0.8545696626090351,0.8578956190734851,0.8567706288869132,0.8556083912814078,0.002039548452295653
0.2109464168548584,0.04049558761423168,0.05482215881347656,0.01496160681393633,5,61,"{'max_depth': 5, 'n_estimators': 61}",0.8055985867645059,0.8098116371208741,0.816583341835867,0.8149984695439241,0.8118831411760705,0.8117750352882483,0.0038865273926631896,15,0.8545341632835329,0.8514333375834078,0.8535936243483354,0.8573293047000485,0.8560755198995105,0.854593189962967,0.002033268724133268
0.13840699195861816,0.012362103050734628,0.038311767578125,0.0038058628973300507,5,51,"{'max_depth': 5, 'n_estimators': 51}",0.8055714091588532,0.8065899963490325,0.8139237492772846,0.813964561439309,0.8122028364452607,0.8104505105339479,0.0036384553654958194,16,0.8550838694560328,0.850126439712695,0.8512791405770933,0.8569168224437875,0.8544866993568757,0.853578594309297,0.002507553945505797
0.1377138614654541,0.015975379518288264,0.041074371337890624,0.022421830111269716,5,41,"{'max_depth': 5, 'n_estimators': 41}",0.8078747112379399,0.8061809527672981,0.8130088766452404,0.8149338502873856,0.8087746148352208,0.8101546011546169,0.003282689526268725,17,0.8555558951423801,0.8486652641421226,0.8498095664480483,0.8575595224202354,0.8517109314163375,0.8526602359138247,0.003387481233263777
